1/24/2005,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,2
1/20/2005,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,2
1/19/2005,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,2
1/18/2005,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,2
1/17/2005,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,2
1/13/2005,18.510000228881836,19.950000762939453,18.510000228881836,18.510000228881836,2
1/12/2005,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,120
1/11/2005,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,120
1/10/2005,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,120
1/6/2005,18,19.979999542236328,19.979999542236328,19.979999542236328,120
1/5/2005,18,18,18,18,66
1/4/2005,18,18,18,18,66
1/3/2005,18,18,18,18,66
12/30/2004,18,18,18,18,66
12/29/2004,18,18,18,18,520
12/28/2004,19,18,18,18,520
12/27/2004,19,19,19,19,203
12/23/2004,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,101
12/22/2004,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,101
12/21/2004,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,101
12/20/2004,19.590000152587891,19.989999771118164,19.989999771118164,19.979999542236328,101
12/16/2004,19.760000228881836,19.590000152587891,19.5,19.5,66
12/15/2004,23.139999389648438,24.159999847412109,25,23.899999618530273,320
12/14/2004,23.139999389648438,23.139999389648438,23.139999389648438,23.139999389648438,420
12/13/2004,21.799999237060547,23.139999389648438,23.5,23,420
12/9/2004,19.899999618530273,20.469999313354492,19.899999618530273,19.899999618530273,1
12/8/2004,17.100000381469727,20.469999313354492,20.799999237060547,20,625
12/7/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
12/6/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
12/2/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
12/1/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/30/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/29/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/25/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/24/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/23/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/22/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/18/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/17/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/16/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/15/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/11/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/10/2004,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2
11/9/2004,12.050000190734863,17.100000381469727,12.050000190734863,12.050000190734863,2
11/8/2004,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,13
11/4/2004,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,13
5/29/2006,81.029998779296875,81,81,81,25
5/25/2006,74.80999755859375,74.129997253417969,76,72.949996948242187,1149
5/23/2006,78.5,77.660003662109375,78.5,75,1019
5/22/2006,87.879997253417969,82.05999755859375,87.879997253417969,78.5,1509
5/18/2006,89,91.599998474121094,91.69000244140625,85,1566
5/17/2006,92,90.339996337890625,92,89,3432
5/16/2006,87.900001525878906,92.879997253417969,93.5,83.839996337890625,6272
5/15/2006,84.30999755859375,83.010002136230469,83.010002136230469,83.010002136230469,25
5/11/2006,81.839996337890625,86.55999755859375,87.989997863769531,81.839996337890625,902
